Student_ID,Name,Gender,Department,Year,Section,Email,Course_Code,Course_Name,Internal1,Internal2,Final,Total,Total_Classes,Attended_Classes,Attendance_Percentage,Activity_Type,Event_Name,Level,Points
S1183,Student_1183,M,CSE,4,B,student_1183@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S1184,Student_1184,M,CIVIL,2,B,student_1184@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S1185,Student_1185,F,ECE,2,C,student_1185@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S1186,Student_1186,F,ECE,4,C,student_1186@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S1187,Student_1187,M,ME,1,C,student_1187@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S1188,Student_1188,M,ECE,1,C,student_1188@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S1189,Student_1189,F,CSE,3,C,student_1189@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S1190,Student_1190,M,CSE,4,A,student_1190@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S1191,Student_1191,M,EEE,2,C,student_1191@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S1192,Student_1192,M,CIVIL,3,A,student_1192@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S1193,Student_1193,M,CSE,3,B,student_1193@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S1194,Student_1194,M,EEE,4,C,student_1194@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S1195,Student_1195,F,EEE,4,B,student_1195@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S1196,Student_1196,M,CIVIL,4,B,student_1196@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S1197,Student_1197,M,ECE,4,B,student_1197@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S1198,Student_1198,M,CSE,2,C,student_1198@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S1199,Student_1199,F,EEE,1,C,student_1199@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S1200,Student_1200,M,CIVIL,4,B,student_1200@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S1201,Student_1201,F,CIVIL,3,C,student_1201@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S1202,Student_1202,F,CIVIL,3,B,student_1202@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S1203,Student_1203,M,EEE,4,B,student_1203@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S1204,Student_1204,M,CSE,3,C,student_1204@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S1205,Student_1205,F,CSE,2,B,student_1205@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S1206,Student_1206,M,CSE,4,C,student_1206@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S1207,Student_1207,M,CSE,1,B,student_1207@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S1208,Student_1208,M,EEE,2,C,student_1208@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S1209,Student_1209,F,ME,3,B,student_1209@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S1210,Student_1210,F,ECE,2,C,student_1210@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S1211,Student_1211,M,CIVIL,2,C,student_1211@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S1212,Student_1212,M,CSE,4,B,student_1212@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S1213,Student_1213,M,CIVIL,3,B,student_1213@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S1214,Student_1214,F,ECE,1,A,student_1214@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S1215,Student_1215,F,CIVIL,2,B,student_1215@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S1216,Student_1216,M,EEE,2,A,student_1216@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S1217,Student_1217,M,ME,4,C,student_1217@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S1218,Student_1218,F,CSE,2,C,student_1218@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S1219,Student_1219,F,CSE,2,C,student_1219@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S1220,Student_1220,F,ECE,2,B,student_1220@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S1221,Student_1221,F,ECE,2,B,student_1221@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S1222,Student_1222,M,EEE,1,B,student_1222@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S1223,Student_1223,F,ECE,3,A,student_1223@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S1224,Student_1224,M,CIVIL,1,A,student_1224@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S1225,Student_1225,F,CIVIL,2,A,student_1225@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S1226,Student_1226,F,ME,4,B,student_1226@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S1227,Student_1227,M,CSE,2,C,student_1227@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S1228,Student_1228,F,ME,3,C,student_1228@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S1229,Student_1229,F,CSE,3,A,student_1229@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S1230,Student_1230,F,ME,2,A,student_1230@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
S1231,Student_1231,F,CSE,1,A,student_1231@college.edu,EC404,Thermodynamics,15,14,41,70,25,20,80.0,Hackathon,Tech Event 2,National,19
S1232,Student_1232,F,ME,1,A,student_1232@college.edu,EC404,Circuit Theory,22,17,45,84,25,18,72.0,Sports,Tech Event 3,National,21
S1233,Student_1233,M,ECE,4,C,student_1233@college.edu,EE202,Intro to Programming,23,25,50,98,19,18,94.74,Sports,Dev Event 1,State,26
S1234,Student_1234,M,EEE,4,A,student_1234@college.edu,CE505,Structural Analysis,10,22,36,68,23,17,73.91,Workshop,Dev Event 6,State,25
S1235,Student_1235,M,EEE,3,B,student_1235@college.edu,CE505,Intro to Programming,22,19,45,86,21,19,90.48,Cultural,Social Event 6,National,22
S1236,Student_1236,M,ECE,2,B,student_1236@college.edu,CE505,Thermodynamics,12,22,31,65,23,21,91.3,Cultural,Tech Event 8,National,22
S1237,Student_1237,M,ME,4,A,student_1237@college.edu,EC404,Circuit Theory,22,15,31,68,22,22,100.0,Cultural,Dev Event 5,National,29
S1238,Student_1238,F,CSE,3,A,student_1238@college.edu,ME303,Intro to Programming,15,19,36,70,18,16,88.89,Cultural,Arts Event 7,National,12
S1239,Student_1239,F,EEE,3,B,student_1239@college.edu,EE202,Circuit Theory,17,18,32,67,21,21,100.0,Workshop,Social Event 7,State,25
S1240,Student_1240,M,CSE,4,C,student_1240@college.edu,ME303,Circuit Theory,11,23,37,71,20,20,100.0,Workshop,Tech Event 2,College,25
S1241,Student_1241,M,CSE,1,B,student_1241@college.edu,EE202,Intro to Programming,14,25,43,82,25,24,96.0,Volunteer,Tech Event 10,National,19
S1242,Student_1242,F,ME,4,C,student_1242@college.edu,EE202,Structural Analysis,16,12,44,72,20,15,75.0,Workshop,Sports Event 4,National,22
S1243,Student_1243,M,CIVIL,2,B,student_1243@college.edu,ME303,Intro to Programming,21,20,42,83,18,18,100.0,Volunteer,Sports Event 6,College,18
S1244,Student_1244,F,ECE,3,C,student_1244@college.edu,ME303,Intro to Programming,11,22,31,64,21,17,80.95,Cultural,Dev Event 10,State,20
S1245,Student_1245,M,CSE,3,A,student_1245@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S1246,Student_1246,F,ME,3,A,student_1246@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S1247,Student_1247,M,CIVIL,1,C,student_1247@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S1248,Student_1248,M,CSE,2,C,student_1248@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S1249,Student_1249,M,CIVIL,3,C,student_1249@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S1250,Student_1250,M,EEE,4,A,student_1250@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S1251,Student_1251,M,ME,4,B,student_1251@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S1252,Student_1252,M,CSE,1,A,student_1252@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S1253,Student_1253,F,CSE,4,A,student_1253@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S1254,Student_1254,F,CSE,3,B,student_1254@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S1255,Student_1255,M,EEE,1,C,student_1255@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S1256,Student_1256,F,CIVIL,1,B,student_1256@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S1257,Student_1257,M,CIVIL,1,B,student_1257@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S1258,Student_1258,F,CIVIL,3,B,student_1258@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S1259,Student_1259,F,CIVIL,3,B,student_1259@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S1260,Student_1260,M,CIVIL,4,C,student_1260@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S1261,Student_1261,F,CSE,3,B,student_1261@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S1262,Student_1262,M,CIVIL,2,A,student_1262@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S1263,Student_1263,M,EEE,2,A,student_1263@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S1264,Student_1264,F,CSE,1,A,student_1264@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S1265,Student_1265,F,ECE,3,A,student_1265@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S1266,Student_1266,F,ECE,1,A,student_1266@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S1267,Student_1267,M,EEE,2,B,student_1267@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S1268,Student_1268,F,ME,4,A,student_1268@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S1269,Student_1269,F,ME,2,A,student_1269@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S1270,Student_1270,F,CIVIL,2,C,student_1270@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S1271,Student_1271,M,EEE,1,B,student_1271@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S1272,Student_1272,M,CIVIL,1,C,student_1272@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S1273,Student_1273,M,ECE,1,B,student_1273@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S1274,Student_1274,M,CIVIL,2,B,student_1274@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S1275,Student_1275,F,ME,1,B,student_1275@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S1276,Student_1276,M,EEE,3,B,student_1276@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S1277,Student_1277,M,ECE,4,C,student_1277@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S1278,Student_1278,M,ME,1,B,student_1278@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S1279,Student_1279,M,ME,3,C,student_1279@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S1280,Student_1280,F,ME,4,C,student_1280@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S1281,Student_1281,F,ECE,3,B,student_1281@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S1282,Student_1282,M,ECE,4,C,student_1282@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S1283,Student_1283,M,CSE,4,B,student_1283@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S1284,Student_1284,M,CIVIL,2,B,student_1284@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S1285,Student_1285,F,ECE,2,C,student_1285@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S1286,Student_1286,F,ECE,4,C,student_1286@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S1287,Student_1287,M,ME,1,C,student_1287@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S1288,Student_1288,M,ECE,1,C,student_1288@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S1289,Student_1289,F,CSE,3,C,student_1289@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S1290,Student_1290,M,CSE,4,A,student_1290@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S1291,Student_1291,M,EEE,2,C,student_1291@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S1292,Student_1292,M,CIVIL,3,A,student_1292@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S1293,Student_1293,M,CSE,3,B,student_1293@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S1294,Student_1294,M,EEE,4,C,student_1294@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S1295,Student_1295,F,EEE,4,B,student_1295@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S1296,Student_1296,M,CIVIL,4,B,student_1296@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S1297,Student_1297,M,ECE,4,B,student_1297@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S1298,Student_1298,M,CSE,2,C,student_1298@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S1299,Student_1299,F,EEE,1,C,student_1299@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S1300,Student_1300,M,CIVIL,4,B,student_1300@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S1301,Student_1301,F,CIVIL,3,C,student_1301@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S1302,Student_1302,F,CIVIL,3,B,student_1302@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S1303,Student_1303,M,EEE,4,B,student_1303@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S1304,Student_1304,M,CSE,3,C,student_1304@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S1305,Student_1305,F,CSE,2,B,student_1305@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S1306,Student_1306,M,CSE,4,C,student_1306@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S1307,Student_1307,M,CSE,1,B,student_1307@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S1308,Student_1308,M,EEE,2,C,student_1308@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S1309,Student_1309,F,ME,3,B,student_1309@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S1310,Student_1310,F,ECE,2,C,student_1310@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S1311,Student_1311,M,CIVIL,2,C,student_1311@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S1312,Student_1312,M,CSE,4,B,student_1312@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S1313,Student_1313,M,CIVIL,3,B,student_1313@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S1314,Student_1314,F,ECE,1,A,student_1314@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S1315,Student_1315,F,CIVIL,2,B,student_1315@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S1316,Student_1316,M,EEE,2,A,student_1316@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S1317,Student_1317,M,ME,4,C,student_1317@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S1318,Student_1318,F,CSE,2,C,student_1318@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S1319,Student_1319,F,CSE,2,C,student_1319@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S1320,Student_1320,F,ECE,2,B,student_1320@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S1321,Student_1321,F,ECE,2,B,student_1321@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S1322,Student_1322,M,EEE,1,B,student_1322@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S1323,Student_1323,F,ECE,3,A,student_1323@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S1324,Student_1324,M,CIVIL,1,A,student_1324@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S1325,Student_1325,F,CIVIL,2,A,student_1325@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S1326,Student_1326,F,ME,4,B,student_1326@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S1327,Student_1327,M,CSE,2,C,student_1327@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S1328,Student_1328,F,ME,3,C,student_1328@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S1329,Student_1329,F,CSE,3,A,student_1329@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S1330,Student_1330,F,ME,2,A,student_1330@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
